lactose	break into	glucose	>	lactose	yield	glucose
lactose	manufacture from	whey	>	milk	contain	lactose
lactose	obtain from	whey	>	whey	contain	lactose
bacteria	use	lactose	>	lactose	constitute	carbohydrate
lactose	convert by	lactase	>	lactose	break by	lactase
lactose	change to	glucose	>	lactose	hydrolyze to	glucose
lactose	make of	glucose	>	lactose	derive from	glucose
lactose	be in	milk	>	milk	have	lactose
lactase	break	lactose	>	lactase	convert	lactose
bacteria	ferment	lactose	>	bacteria	convert	lactose
carbohydrate	occur as	lactose	>	lactose	use as	carbohydrate
lactose	convert by	lactase	>	lactase	change	lactose
bacteria	convert	lactose	>	carbohydrate	occur as	lactose
lactase	hydrolyze	lactose	>	lactase	break	lactose
bacteria	metabolize	lactose	>	lactose	convert by	bacteria
lactose	contain	glucose	>	lactose	use as	carbohydrate
lactose	detect in	urine	>	lactose	reappear in	urine
lactose	break by	bacteria	>	bacteria	digest	lactose
lactase	hydrolyze	lactose	>	enzyme	split	lactose
yogurt	contain	lactose	>	yogurt	have	lactose
glucose	substitute for	lactose	>	lactose	use as	carbohydrate
lactose	change by	bacteria	>	lactose	break by	bacteria
bacteria	digest	lactose	>	bacteria	decompose	lactose
bacteria	decompose	lactose	>	lactose	metabolize by	bacteria
lactose	remain in	whey	>	lactose	obtain from	whey
lactose	give	glucose	>	lactose	hydrolyze to	glucose
milk	provide	lactose	>	lactose	obtain from	milk
lactose	metabolize by	bacteria	>	bacteria	use	lactose
lactose	break into	glucose	>	lactose	convert to	glucose
lactase	digest	lactose	>	lactase	break	lactose
lactose	metabolize by	bacteria	>	lactose	convert by	bacteria
lactose	excrete in	urine	>	lactose	detect in	urine
lactose	convert by	bacteria	>	lactose	break by	bacteria
lactose	remain in	whey	>	whey	contain	lactose
lactase	digest	lactose	>	enzyme	convert	lactose
lactose	hydrolyze to	glucose	>	lactose	use as	carbohydrate
bacteria	change	lactose	>	lactose	break by	bacteria
milk	have	lactose	>	lactose	occur in	milk
lactose	exist in	milk	>	milk	have	lactose
lactose	break by	bacteria	>	organism	convert	lactose
lactose	hydrolyze to	galactose	>	lactose	compose of	galactose
lactose	accumulate in	intestine	>	lactose	remain in	intestine
bacteria	hydrolyze	lactose	>	lactose	change by	bacteria
bacteria	use	lactose	>	bacteria	convert	lactose
lactose	change by	bacteria	>	organism	ferment	lactose
lactase	break	lactose	>	lactose	break by	lactase
lactose	break to	glucose	>	lactose	hydrolyze to	glucose
bacteria	metabolize	lactose	>	bacteria	change	lactose
lactose	hydrolyze by	lactase	>	lactase	hydrolyze	lactose
bacteria	convert	lactose	>	lactose	metabolize by	bacteria
lactose	change by	bacteria	>	bacteria	hydrolyze	lactose
lactose	occur in	urine	>	lactose	find in	urine
bacteria	ferment	lactose	>	bacteria	metabolize	lactose
lactose	recover from	whey	>	whey	contain	lactose
bacteria	change	lactose	>	bacteria	decompose	lactose
lactose	digest by	lactase	>	lactase	break	lactose
lactose	change by	bacteria	>	lactose	metabolize by	bacteria
enzyme	convert	lactose	>	enzyme	cleave	lactose
lactose	break by	bacteria	>	lactose	convert by	bacteria
lactose	prepare from	whey	>	milk	have	lactose
bacteria	metabolize	lactose	>	organism	convert	lactose
lactose	reach	colon	>	lactose	pass through	intestine
lactase	break	lactose	>	enzyme	cleave	lactose
bacteria	break	lactose	>	organism	convert	lactose
lactose	hydrolyze by	enzyme	>	lactose	cleave by	enzyme
lactose	break into	glucose	>	lactose	split into	monosaccharide
lactose	obtain from	milk	>	milk	have	lactose
lactose	occur in	milk	>	lactose	exist in	milk
bacteria	break	lactose	>	bacteria	change	lactose
lactose	give	glucose	>	lactose	yield	glucose
lactose	manufacture from	whey	>	lactose	be in	milk
lactase	digest	lactose	>	lactose	hydrolyze by	enzyme
whey	contain	lactose	>	milk	provide	lactose
whey	contain	lactose	>	lactose	exist in	milk
lactose	break by	bacteria	>	organism	utilize	lactose
lactose	change by	bacteria	>	bacteria	change	lactose
lactose	obtain from	urine	>	lactose	find in	urine
lactose	remain in	whey	>	milk	provide	lactose
yogurt	contain	lactose	>	milk	contain	lactose
lactose	consist of	glucose	>	lactose	use as	carbohydrate
bacteria	change	lactose	>	lactose	metabolize by	bacteria
lactose	decompose by	organism	>	carbohydrate	represent by	lactose
lactose	give	glucose	>	lactose	compose of	glucose
lactose	metabolize by	bacteria	>	organism	ferment	lactose
lactase	break	lactose	>	lactose	convert by	lactase
lactose	make of	glucose	>	lactose	synthesize from	glucose
cream	contain	lactose	>	lactose	occur in	milk
bacteria	ferment	lactose	>	lactose	constitute	carbohydrate
lactose	break by	lactase	>	lactose	hydrolyze by	enzyme
lactose	break into	glucose	>	lactose	break to	glucose
lactose	hydrolyze to	glucose	>	lactose	convert to	glucose
organism	ferment	lactose	>	lactose	decompose by	organism
lactose	break by	lactase	>	lactase	convert	lactose
milk	contain	lactose	>	lactose	obtain from	milk
lactose	convert by	bacteria	>	bacteria	use	lactose
lactase	act on	lactose	>	lactose	break by	lactase
lactose	hydrolyze by	enzyme	>	enzyme	convert	lactose
bacteria	digest	lactose	>	organism	ferment	lactose
lactose	convert to	glucose	>	lactose	split into	glucose
bacteria	decompose	lactose	>	organism	convert	lactose
lactose	prepare from	whey	>	lactose	recover from	whey
lactase	split	lactose	>	lactase	break	lactose
lactose	convert into	glucose	>	lactose	change to	glucose
lactose	pass into	bowel	>	lactose	reach	colon
lactose	recover from	whey	>	milk	contain	lactose
lactose	split by	lactase	>	enzyme	cleave	lactose
lactose	change to	glucose	>	lactose	break to	glucose
lactase	hydrolyze	lactose	>	lactose	convert by	lactase
lactase	act on	lactose	>	lactase	split	lactose
lactase	convert	lactose	>	lactase	act on	lactose
lactose	appear in	urine	>	lactose	excrete in	urine
lactose	convert into	glucose	>	lactose	use as	carbohydrate
lactose	convert to	glucose	>	lactose	consist of	glucose
lactase	convert	lactose	>	lactose	hydrolyze by	lactase
lactose	split by	lactase	>	lactase	split	lactose
whey	contain	lactose	>	lactose	make from	whey
lactose	form from	glucose	>	lactose	synthesize from	glucose
lactose	convert by	bacteria	>	carbohydrate	occur as	lactose
lactose	convert into	galactose	>	galactose	form from	lactose
lactose	pass into	colon	>	lactose	pass through	intestine
whey	contain	lactose	>	lactose	manufacture from	whey
organism	convert	lactose	>	organism	ferment	lactose
galactose	obtain from	lactose	>	lactose	convert into	galactose
organism	utilize	lactose	>	organism	ferment	lactose
lactose	obtain from	whey	>	lactose	find in	milk
lactose	reach	colon	>	lactose	pass into	bowel
milk	provide	lactose	>	milk	contain	lactose
lactose	hydrolyze to	glucose	>	lactose	break into	glucose
lactose	pass into	intestine	>	lactose	pass into	bowel
lactose	cleave by	enzyme	>	enzyme	break	lactose
lactose	pass into	bowel	>	lactose	pass through	intestine
lactose	convert into	glucose	>	lactose	metabolize to	glucose
lactose	remain in	whey	>	lactose	be in	milk
lactose	break to	glucose	>	lactose	use as	carbohydrate
lactose	make from	whey	>	lactose	occur in	milk
lactase	break	lactose	>	lactase	act on	lactose
enzyme	split	lactose	>	enzyme	hydrolyze	lactose
lactose	disappear from	intestine	>	lactose	pass into	colon
lactose	metabolize by	bacteria	>	bacteria	decompose	lactose
lactose	decompose by	organism	>	organism	ferment	lactose
lactose	recover from	whey	>	lactose	make from	whey
lactose	yield	glucose	>	lactose	hydrolyze to	monosaccharide
enzyme	convert	lactose	>	lactose	hydrolyze by	enzyme
lactose	contain	glucose	>	carbohydrate	represent by	lactose
bacteria	break	lactose	>	bacteria	ferment	lactose
lactose	compose of	galactose	>	lactose	hydrolyze to	galactose
lactose	break by	bacteria	>	lactose	constitute	carbohydrate
enzyme	digest	lactose	>	lactose	hydrolyze by	enzyme
lactase	convert	lactose	>	lactase	split	lactose
lactose	change to	glucose	>	lactose	consist of	glucose
lactose	convert into	glucose	>	lactose	consist of	glucose
lactose	break by	lactase	>	lactase	split	lactose
lactose	pass into	colon	>	lactose	disappear from	intestine
bacteria	decompose	lactose	>	organism	ferment	lactose
organism	ferment	lactose	>	lactose	constitute	carbohydrate
lactose	yield	dextrose	>	lactose	split into	dextrose
lactose	digest by	lactase	>	lactose	split by	lactase
lactose	pass through	intestine	>	lactose	pass into	colon
lactose	split by	lactase	>	enzyme	hydrolyze	lactose
milk	contain	lactose	>	milk	have	lactose
bacteria	digest	lactose	>	organism	utilize	lactose
lactose	convert into	glucose	>	lactose	convert to	glucose
lactose	digest by	lactase	>	enzyme	digest	lactose
lactose	convert by	bacteria	>	organism	utilize	lactose
lactose	manufacture from	whey	>	lactose	exist in	milk
lactose	convert to	glucose	>	lactose	use as	carbohydrate
enzyme	hydrolyze	lactose	>	lactose	cleave by	enzyme
galactose	derive from	lactose	>	lactose	yield	galactose
enzyme	convert	lactose	>	enzyme	break	lactose
lactase	hydrolyze	lactose	>	lactase	convert	lactose
lactose	convert by	bacteria	>	organism	ferment	lactose
lactose	split into	dextrose	>	lactose	replace by	dextrose
bacteria	decompose	lactose	>	bacteria	break	lactose
cheese	contain	lactose	>	lactose	obtain from	milk
lactase	break	lactose	>	lactase	digest	lactose
bacteria	ferment	lactose	>	organism	utilize	lactose
lactose	convert by	bacteria	>	bacteria	hydrolyze	lactose
lactose	break by	bacteria	>	bacteria	ferment	lactose
lactose	find in	milk	>	lactose	obtain from	milk
lactose	find in	milk	>	milk	provide	lactose
lactase	break	lactose	>	lactose	hydrolyze by	enzyme
lactose	metabolize to	glucose	>	lactose	contain	glucose
bacteria	digest	lactose	>	carbohydrate	represent by	lactose
lactose	metabolize to	glucose	>	lactose	constitute	carbohydrate
lactose	excrete in	urine	>	lactose	appear in	urine
urine	contain	lactose	>	lactose	find in	urine
lactose	convert by	bacteria	>	lactose	use as	carbohydrate
lactose	hydrolyze to	galactose	>	lactose	convert into	galactose
lactose	yield	galactose	>	galactose	obtain from	lactose
lactose	make from	whey	>	milk	contain	lactose
bacteria	break	lactose	>	bacteria	use	lactose
lactase	hydrolyze	lactose	>	enzyme	digest	lactose
lactase	digest	lactose	>	enzyme	split	lactose
lactose	reappear in	urine	>	lactose	appear in	urine
lactose	hydrolyze by	lactase	>	lactose	split by	lactase
lactose	give	glucose	>	lactose	contain	glucose
lactose	change to	glucose	>	lactose	convert to	glucose
lactose	metabolize by	bacteria	>	bacteria	ferment	lactose
lactase	change	lactose	>	lactose	hydrolyze by	enzyme
lactose	break by	lactase	>	lactase	digest	lactose
lactose	compose of	galactose	>	galactose	derive from	lactose
lactase	break	lactose	>	enzyme	break	lactose
bacteria	ferment	lactose	>	lactose	convert by	bacteria
glucose	substitute for	lactose	>	lactose	constitute	carbohydrate
lactose	obtain from	urine	>	lactose	reappear in	urine
lactase	hydrolyze	lactose	>	enzyme	break	lactose
lactose	metabolize to	glucose	>	lactose	give	glucose
lactose	yield	glucose	>	lactose	split into	glucose
lactose	prepare from	whey	>	lactose	obtain from	whey
lactose	convert into	glucose	>	lactose	break into	glucose
urine	contain	lactose	>	lactose	excrete in	urine
lactase	act on	lactose	>	lactase	break	lactose
lactose	split by	lactase	>	lactase	convert	lactose
organism	utilize	lactose	>	lactose	use as	carbohydrate
galactose	obtain from	lactose	>	lactose	compose of	galactose
lactose	hydrolyze by	lactase	>	enzyme	hydrolyze	lactose
cheese	contain	lactose	>	milk	have	lactose
bacteria	digest	lactose	>	bacteria	break	lactose
lactase	hydrolyze	lactose	>	enzyme	convert	lactose
lactose	convert to	glucose	>	lactose	metabolize to	glucose
organism	utilize	lactose	>	lactose	constitute	carbohydrate
lactose	break to	glucose	>	lactose	metabolize to	glucose
lactose	reappear in	urine	>	lactose	excrete in	urine
lactase	convert	lactose	>	lactose	digest by	lactase
bacteria	convert	lactose	>	lactose	change by	bacteria
lactose	change by	bacteria	>	bacteria	digest	lactose
lactose	break into	glucose	>	lactose	split into	glucose
bacteria	break	lactose	>	lactose	change by	bacteria
lactose	give	glucose	>	carbohydrate	represent by	lactose
lactose	convert to	glucose	>	lactose	yield	glucose
yogurt	have	lactose	>	lactose	obtain from	milk
bacteria	break	lactose	>	bacteria	convert	lactose
bacteria	decompose	lactose	>	bacteria	digest	lactose
lactose	break into	glucose	>	lactose	hydrolyze to	glucose
yogurt	have	lactose	>	milk	provide	lactose
lactose	contain	glucose	>	carbohydrate	occur as	lactose
lactase	split	lactose	>	lactose	hydrolyze by	lactase
lactose	change to	glucose	>	lactose	yield	glucose
lactose	be in	milk	>	lactose	find in	milk
lactose	detect in	urine	>	lactose	excrete in	urine
lactose	break to	glucose	>	lactose	consist of	glucose
lactose	excrete in	urine	>	lactose	reappear in	urine
yogurt	have	lactose	>	milk	contain	lactose
lactose	change by	bacteria	>	carbohydrate	occur as	lactose
bacteria	ferment	lactose	>	lactose	decompose by	organism
lactose	break by	lactase	>	enzyme	break	lactose
bacteria	decompose	lactose	>	lactose	use as	carbohydrate
lactose	digest by	lactase	>	lactose	convert by	lactase
lactase	convert	lactose	>	enzyme	digest	lactose
milk	provide	lactose	>	milk	have	lactose
lactose	find in	urine	>	lactose	appear in	urine
lactase	split	lactose	>	lactose	convert by	lactase
organism	convert	lactose	>	carbohydrate	represent by	lactose
enzyme	hydrolyze	lactose	>	enzyme	split	lactose
bacteria	convert	lactose	>	bacteria	decompose	lactose
lactose	convert by	lactase	>	lactase	hydrolyze	lactose
lactase	act on	lactose	>	lactase	change	lactose
lactase	split	lactose	>	lactase	convert	lactose
enzyme	digest	lactose	>	enzyme	split	lactose
lactase	act on	lactose	>	lactose	hydrolyze by	lactase
lactose	obtain from	milk	>	milk	contain	lactose
lactase	act on	lactose	>	lactose	split by	lactase
galactose	derive from	lactose	>	lactose	convert into	galactose
lactose	occur in	urine	>	lactose	excrete in	urine
lactose	hydrolyze by	lactase	>	lactase	split	lactose
yogurt	have	lactose	>	lactose	occur in	milk
lactose	compose of	galactose	>	galactose	form from	lactose
lactose	metabolize by	bacteria	>	lactose	constitute	carbohydrate
lactose	find in	milk	>	lactose	be in	milk
lactose	detect in	urine	>	lactose	appear in	urine
lactase	change	lactose	>	enzyme	split	lactose
cheese	contain	lactose	>	lactose	be in	milk
carbohydrate	occur as	lactose	>	carbohydrate	represent by	lactose
lactose	hydrolyze to	glucose	>	lactose	yield	glucose
lactose	digest by	lactase	>	lactase	hydrolyze	lactose
cheese	contain	lactose	>	lactose	exist in	milk
lactose	give	glucose	>	lactose	split into	monosaccharide
lactose	obtain from	whey	>	lactose	remain in	whey
lactose	yield	glucose	>	carbohydrate	represent by	lactose
whey	contain	lactose	>	milk	have	lactose
yogurt	contain	lactose	>	milk	provide	lactose
lactose	decompose by	organism	>	carbohydrate	occur as	lactose
lactose	break to	glucose	>	carbohydrate	occur as	lactose
milk	provide	lactose	>	lactose	exist in	milk
lactose	change by	bacteria	>	lactose	use as	carbohydrate
lactose	split by	lactase	>	enzyme	break	lactose
lactose	digest by	lactase	>	enzyme	break	lactose
bacteria	metabolize	lactose	>	lactose	break by	bacteria
lactose	reappear in	urine	>	lactose	find in	urine
organism	convert	lactose	>	carbohydrate	occur as	lactose
lactase	change	lactose	>	lactase	digest	lactose
lactase	hydrolyze	lactose	>	lactose	split by	lactase
galactose	obtain from	lactose	>	galactose	derive from	lactose
bacteria	change	lactose	>	bacteria	ferment	lactose
lactase	act on	lactose	>	lactase	digest	lactose
yogurt	have	lactose	>	lactose	be in	milk
bacteria	ferment	lactose	>	organism	convert	lactose
lactose	hydrolyze by	lactase	>	enzyme	split	lactose
lactose	decompose by	organism	>	lactose	constitute	carbohydrate
lactose	metabolize to	glucose	>	lactose	break into	glucose
lactose	give	glucose	>	lactose	convert into	glucose
lactose	break to	glucose	>	lactose	constitute	carbohydrate
lactose	compose of	galactose	>	lactose	convert into	galactose
lactose	manufacture from	whey	>	lactose	remain in	whey
lactose	compose of	galactose	>	galactose	obtain from	lactose
lactose	break by	bacteria	>	lactose	decompose by	organism
bacteria	digest	lactose	>	organism	convert	lactose
lactose	yield	glucose	>	lactose	constitute	carbohydrate
lactose	appear in	urine	>	lactose	occur in	urine
lactose	prepare from	whey	>	milk	provide	lactose
lactose	metabolize to	glucose	>	lactose	yield	glucose
urine	contain	lactose	>	lactose	obtain from	urine
lactose	detect in	urine	>	lactose	occur in	urine
lactose	break into	glucose	>	lactose	change to	glucose
lactase	break	lactose	>	enzyme	digest	lactose
lactase	break	lactose	>	lactose	hydrolyze by	lactase
lactose	convert by	lactase	>	enzyme	hydrolyze	lactose
bacteria	metabolize	lactose	>	bacteria	hydrolyze	lactose
lactose	break by	lactase	>	enzyme	cleave	lactose
lactose	convert by	bacteria	>	lactose	constitute	carbohydrate
enzyme	break	lactose	>	enzyme	cleave	lactose
bacteria	hydrolyze	lactose	>	organism	utilize	lactose
lactose	split into	glucose	>	lactose	metabolize to	glucose
lactose	change by	bacteria	>	organism	convert	lactose
lactose	obtain from	whey	>	lactose	obtain from	milk
lactose	metabolize by	bacteria	>	lactose	decompose by	organism
lactase	break	lactose	>	lactose	digest by	lactase
lactose	split by	lactase	>	lactase	hydrolyze	lactose
bacteria	use	lactose	>	lactose	change by	bacteria
lactose	hydrolyze by	lactase	>	lactose	convert by	lactase
bacteria	metabolize	lactose	>	bacteria	convert	lactose
lactose	convert by	lactase	>	enzyme	split	lactose
lactase	digest	lactose	>	lactose	hydrolyze by	lactase
lactose	cleave by	enzyme	>	enzyme	split	lactose
lactose	split into	glucose	>	lactose	split into	monosaccharide
lactase	hydrolyze	lactose	>	lactose	digest by	lactase
lactose	break by	bacteria	>	lactose	metabolize by	bacteria
bacteria	break	lactose	>	lactose	decompose by	organism
bacteria	hydrolyze	lactose	>	bacteria	break	lactose
bacteria	change	lactose	>	bacteria	convert	lactose
lactase	digest	lactose	>	enzyme	digest	lactose
lactose	appear in	urine	>	lactose	detect in	urine
lactose	convert by	bacteria	>	lactose	decompose by	organism
enzyme	digest	lactose	>	enzyme	hydrolyze	lactose
lactase	change	lactose	>	lactose	digest by	lactase
lactose	split into	glucose	>	lactose	change to	glucose
lactose	metabolize to	glucose	>	lactose	consist of	glucose
lactose	exist in	milk	>	milk	provide	lactose
bacteria	metabolize	lactose	>	lactose	decompose by	organism
lactose	make from	whey	>	milk	have	lactose
milk	contain	lactose	>	lactose	be in	milk
cream	contain	lactose	>	milk	have	lactose
lactose	break to	glucose	>	carbohydrate	represent by	lactose
lactose	metabolize by	bacteria	>	bacteria	convert	lactose
cheese	contain	lactose	>	milk	provide	lactose
enzyme	hydrolyze	lactose	>	lactose	hydrolyze by	enzyme
lactose	convert by	bacteria	>	bacteria	decompose	lactose
lactose	convert into	glucose	>	carbohydrate	occur as	lactose
lactose	appear in	urine	>	lactose	obtain from	urine
bacteria	decompose	lactose	>	bacteria	use	lactose
lactose	obtain from	whey	>	lactose	manufacture from	whey
lactose	reach	colon	>	lactose	pass into	colon
lactose	convert by	bacteria	>	organism	convert	lactose
lactase	split	lactose	>	enzyme	hydrolyze	lactose
lactose	disappear from	intestine	>	lactose	pass into	bowel
carbohydrate	represent by	lactose	>	carbohydrate	occur as	lactose
galactosidase	hydrolyze	lactose	>	lactose	cleave by	galactosidase
bacteria	ferment	lactose	>	bacteria	digest	lactose
lactose	reappear in	urine	>	urine	contain	lactose
lactose	hydrolyze to	glucose	>	carbohydrate	occur as	lactose
lactose	excrete in	urine	>	lactose	obtain from	urine
bacteria	use	lactose	>	organism	convert	lactose
lactose	manufacture from	whey	>	lactose	obtain from	milk
lactose	convert to	glucose	>	carbohydrate	represent by	lactose
lactose	hydrolyze by	lactase	>	lactose	cleave by	enzyme
lactose	metabolize to	glucose	>	lactose	use as	carbohydrate
lactose	break to	glucose	>	lactose	contain	glucose
lactose	hydrolyze to	glucose	>	lactose	break to	glucose
lactose	draw into	intestine	>	lactose	remain in	intestine
lactose	find in	urine	>	lactose	occur in	urine
lactose	manufacture from	whey	>	lactose	make from	whey
yogurt	contain	lactose	>	lactose	occur in	milk
bacteria	ferment	lactose	>	carbohydrate	occur as	lactose
lactose	yield	glucose	>	lactose	give	glucose
lactase	digest	lactose	>	lactase	act on	lactose
lactose	consist of	glucose	>	carbohydrate	occur as	lactose
lactose	hydrolyze to	glucose	>	lactose	constitute	carbohydrate
lactose	obtain from	whey	>	lactose	recover from	whey
bacteria	use	lactose	>	lactose	decompose by	organism
lactase	change	lactose	>	lactase	act on	lactose
lactose	convert by	bacteria	>	bacteria	ferment	lactose
bacteria	convert	lactose	>	lactose	break by	bacteria
lactose	recover from	whey	>	lactose	manufacture from	whey
lactose	break by	lactase	>	lactose	digest by	lactase
lactose	pass through	intestine	>	lactose	reach	colon
lactose	manufacture from	whey	>	lactose	recover from	whey
bacteria	hydrolyze	lactose	>	carbohydrate	represent by	lactose
lactase	split	lactose	>	lactase	act on	lactose
enzyme	hydrolyze	lactose	>	enzyme	break	lactose
bacteria	use	lactose	>	bacteria	ferment	lactose
lactase	split	lactose	>	lactase	change	lactose
lactose	consist of	glucose	>	carbohydrate	represent by	lactose
lactose	yield	galactose	>	lactose	convert into	galactose
lactose	split by	lactase	>	lactose	break by	lactase
bacteria	convert	lactose	>	lactose	use as	carbohydrate
lactose	break to	glucose	>	lactose	give	glucose
lactose	yield	glucose	>	lactose	metabolize to	glucose
